,conversation id,turn,score distilbert,score roberta
94,9,4,"(0.7976034879684448, 0.10655254125595093)","(0.932832448069021, 0.8372585054460475)"
95,9,5,"(0.000981062650680542, 0.0005674362182617188)","(0.005431238010659012, 0.006378358591196184)"
96,9,6,"(0.001891106367111206, 0.0003934502601623535)","(0.006107626996392094, 0.005233392346922804)"
97,9,7,"(0.9714447557926178, 0.0004032552242279053)","(0.9172826519259482, 0.005207475426811129)"
98,9,8,"(0.007117480039596558, 0.0010158121585845947)","(0.024657503458739394, 0.05895501621672028)"
99,9,9,"(0.9387003183364868, 0.24130651354789734)","(0.9521124409295461, 0.9046620717200398)"
100,10,0,"(0.9693948030471802, 0.924772173166275)","(0.9555542422884722, 0.9201921644093787)"
101,10,1,"(0.9355096817016602, 0.020016342401504517)","(0.9394880427939502, 0.6393072058877028)"
102,10,2,"(0.01603752374649048, 0.9055394232273102)","(0.9758603291585375, 0.9349822266683429)"
103,10,3,"(0.0006418824195861816, 0.00043699145317077637)","(0.005573570801890396, 0.005191227103621803)"
104,10,4,"(0.012821882963180542, 0.0007351040840148926)","(0.16443442118842858, 0.005246675118093069)"
105,10,5,"(0.0009253025054931641, 0.00044354796409606934)","(0.007258265067221485, 0.005226371797697433)"
106,10,6,"(0.0006828010082244873, 0.0004699528217315674)","(0.005414847401354501, 0.005467415237544391)"
107,10,7,"(0.9629262089729309, 0.7674709260463715)","(0.9465879556467746, 0.9224771263697346)"
108,10,8,"(0.7563703656196594, 0.960394561290741)","(0.8218470983802424, 0.9471988223708812)"
109,10,9,"(0.9528138339519501, 0.0006167292594909668)","(0.5943361670402916, 0.007587668520647667)"
110,11,0,"(0.837603747844696, 0.003560692071914673)","(0.9673843274212751, 0.12378286238491049)"
111,11,1,"(0.0015514492988586426, 0.0008273720741271973)","(0.0072634207183754984, 0.006617147723872345)"
112,11,2,"(0.0004811286926269531, 0.0004989206790924072)","(0.008639435108024002, 0.005223514168790498)"
113,11,3,"(0.0007149577140808105, 0.0005597770214080811)","(0.014777428869768398, 0.009960187826434617)"
114,11,4,"(0.9799574911594391, 0.9303947389125824)","(0.9809325231274337, 0.8432011854242625)"
115,11,5,"(0.982209324836731, 0.8294692635536194)","(0.9671994073038326, 0.8025746965746945)"
116,11,6,"(0.0006814897060394287, 0.00043651461601257324)","(0.0054864248240691455, 0.0053672224318507275)"
117,11,7,"(0.0037044286727905273, 0.0008141696453094482)","(0.6483267032420158, 0.07306901867260815)"
118,11,8,"(0.9804980456829071, 0.0006735920906066895)","(0.9790582329245738, 0.005256372466337649)"
119,11,9,"(0.0009348690509796143, 0.0005778074264526367)","(0.005360819072573797, 0.004947265181914291)"
120,12,0,"(0.974977433681488, 0.17633342742919922)","(0.9733913847270219, 0.951547951317795)"
121,12,1,"(0.9692660272121429, 0.0005505084991455078)","(0.9637527105556876, 0.006278387439096779)"
122,12,2,"(0.0034466683864593506, 0.00044271349906921387)","(0.016983574252832655, 0.004917587125511026)"
123,12,3,"(0.003622680902481079, 0.0005793869495391846)","(0.01686076270705223, 0.005377279095823197)"
124,12,4,"(0.002052783966064453, 0.0005074441432952881)","(0.032025337308267246, 0.00855335549048664)"
125,12,5,"(0.8169592320919037, 0.1955985426902771)","(0.10219418605824546, 0.9672716851965301)"
126,12,6,"(0.008243590593338013, 0.00045436620712280273)","(0.8503153181265408, 0.00581298617524044)"
127,12,7,"(0.0015334486961364746, 0.0006015300750732422)","(0.009103832934095368, 0.01384305650770462)"
128,12,8,"(0.0005886852741241455, 0.00038057565689086914)","(0.005160151886148477, 0.0052060700790756845)"
129,12,9,"(0.9793731272220612, 0.002076476812362671)","(0.9625350123085668, 0.14020455097724105)"
130,13,0,"(0.0007376372814178467, 0.0006937384605407715)","(0.006232381210752789, 0.005311207520244055)"
131,13,1,"(0.06931251287460327, 0.017330050468444824)","(0.11888677524146384, 0.26854072726339606)"
132,13,2,"(0.8114803433418274, 0.11341217160224915)","(0.2618194158653282, 0.06998918978217458)"
133,13,3,"(0.0029238760471343994, 0.0012850463390350342)","(0.02065255548512085, 0.026944121579787164)"
134,13,4,"(0.8390497863292694, 0.01603466272354126)","(0.9623758371676254, 0.13785866768061)"
135,13,5,"(0.001686185598373413, 0.0034238696098327637)","(0.010691911551333744, 0.006470597830098861)"
