,conversation id,turn,score distilbert,score roberta
93,9,3,"(0.000981062650680542, 0.0009887218475341797)","(0.005431238010659012, 0.008852060423315164)"
94,9,4,"(0.9738088250160217, 0.9447546303272247)","(0.9456268479521026, 0.9683541160570527)"
95,9,5,"(0.7893836200237274, 0.0012480318546295166)","(0.9594094782839481, 0.021020913631061375)"
96,9,6,"(0.0004584193229675293, 0.0006146132946014404)","(0.007178295503426465, 0.004957625511238305)"
97,9,7,"(0.9628231823444366, 0.0003777146339416504)","(0.9298200922060673, 0.005745139860642757)"
98,9,8,"(0.0007446706295013428, 0.0003896355628967285)","(0.006075811632299644, 0.005251470501026379)"
99,9,9,"(0.0007250607013702393, 0.0008440017700195312)","(0.017404247604914193, 0.004954493285430141)"
100,10,0,"(0.005080163478851318, 0.9429832100868225)","(0.012134422678304658, 0.9173635688877214)"
101,10,1,"(0.0691131055355072, 0.022458642721176147)","(0.6942712075238597, 0.061569004296535286)"
102,10,2,"(0.0024276673793792725, 0.0004986822605133057)","(0.01948025521980739, 0.005122044817589825)"
103,10,3,"(0.0005130767822265625, 0.0008183419704437256)","(0.005249958713253061, 0.005056873736116181)"
104,10,4,"(0.017147451639175415, 0.00042814016342163086)","(0.016284960532309097, 0.0069520004114723985)"
105,10,5,"(0.0011629164218902588, 0.0004844069480895996)","(0.012762023061541804, 0.008943337625147721)"
106,10,6,"(0.00205838680267334, 0.001066446304321289)","(0.028737281321084936, 0.004952074918663362)"
107,10,7,"(0.002831190824508667, 0.000701218843460083)","(0.05413875293169952, 0.005150486977297912)"
108,10,8,"(0.0008018910884857178, 0.0005488395690917969)","(0.0073609322904088425, 0.005079116444364026)"
109,10,9,"(0.013013005256652832, 0.0008995532989501953)","(0.04172814311786826, 0.02096866987501869)"
110,11,0,"(0.9731642603874207, 0.008482515811920166)","(0.9235204425195602, 0.0852636166813465)"
111,11,1,"(0.0007229149341583252, 0.002245306968688965)","(0.007273722270223936, 0.02372804072789503)"
112,11,2,"(0.0007040202617645264, 0.00041362643241882324)","(0.00502172171975113, 0.005496784411426998)"
113,11,3,"(0.0005604326725006104, 0.0007223784923553467)","(0.005170040844760414, 0.005063302619432749)"
114,11,4,"(0.00811314582824707, 0.0004850625991821289)","(0.1442125453711543, 0.00533456038991268)"
115,11,5,"(0.031111687421798706, 0.00418621301651001)","(0.08198475763377829, 0.028261966775003092)"
116,11,6,"(0.0020561516284942627, 0.0004311800003051758)","(0.026086664395179458, 0.007385134132840965)"
117,11,7,"(0.0035170912742614746, 0.9725370407104492)","(0.9759214444098322, 0.9363219896446981)"
118,11,8,"(0.0010271966457366943, 0.0007548332214355469)","(0.015003546351092741, 0.005582224956040592)"
119,11,9,"(0.0015604496002197266, 0.002492278814315796)","(0.010108477994731547, 0.05638438810454143)"
