,conversation id,turn,score distilbert,score roberta
73,7,3,"(0.9816921353340149, 0.9507406949996948)","(0.9791415972833846, 0.9360830122690359)"
74,7,4,"(0.9805063605308533, 0.9302405714988708)","(0.9710003903925161, 0.27069248224972897)"
75,7,5,"(0.9619720578193665, 0.0006475448608398438)","(0.9663378543553564, 0.005139359973026637)"
76,7,6,"(0.9798149168491364, 0.9464498460292816)","(0.9740335991588686, 0.822920278448771)"
77,7,7,"(0.98007732629776, 0.9340671300888062)","(0.9574417598385926, 0.7651326349190058)"
78,7,8,"(0.9832107424736023, 0.0008126497268676758)","(0.9767295883361607, 0.0056378037172015606)"
79,7,9,"(0.9744184911251068, 0.0004609823226928711)","(0.9527206118228932, 0.011334595918747293)"
80,8,0,"(0.9767426252365112, 0.00044092535972595215)","(0.9725212186828447, 0.005437853965689793)"
81,8,1,"(0.9795227944850922, 0.0012992024421691895)","(0.9789956391701355, 0.006312264695981851)"
82,8,2,"(0.9759921729564667, 0.0010119378566741943)","(0.970893946120915, 0.005420248054746689)"
83,8,3,"(0.9831661581993103, 0.0006745755672454834)","(0.9793828824453981, 0.00674104539640836)"
84,8,4,"(0.9648947417736053, 0.06145170331001282)","(0.9618264268394007, 0.20066752750943045)"
85,8,5,"(0.9770422577857971, 0.9753518402576447)","(0.9575682324179255, 0.9715677014845148)"
86,8,6,"(0.9735412001609802, 0.9485044181346893)","(0.9668667301296134, 0.8737183216540163)"
87,8,7,"(0.9820410907268524, 0.0009686052799224854)","(0.9731557061651855, 0.005119761245134637)"
88,8,8,"(0.9768117368221283, 0.0007082819938659668)","(0.9786599215373186, 0.00548535039438747)"
89,8,9,"(0.9756253361701965, 0.0005855262279510498)","(0.9549101838474497, 0.0059304956613417965)"
90,9,0,"(0.9741050004959106, 0.7643230557441711)","(0.9575574782573164, 0.9117047025787562)"
91,9,1,"(0.9798049926757812, 0.0022846460342407227)","(0.9763284212354116, 0.00569685980824773)"
92,9,2,"(0.9663371443748474, 0.00043064355850219727)","(0.975088435471518, 0.005209264147732377)"
93,9,3,"(0.9703744053840637, 0.0006997287273406982)","(0.8755891322488045, 0.03189253836743466)"
94,9,4,"(0.9710487723350525, 0.0006431341171264648)","(0.8470303600737792, 0.008659412454492709)"
95,9,5,"(0.09009924530982971, 0.0005716681480407715)","(0.05786599549729801, 0.0090082333935269)"
96,9,6,"(0.9747023284435272, 0.010523855686187744)","(0.9568385104630049, 0.8042234302963638)"
97,9,7,"(0.9778833091259003, 0.0016551613807678223)","(0.9428562865879877, 0.030337658182624416)"
98,9,8,"(0.9727822840213776, 0.0010901093482971191)","(0.9763429967062635, 0.0058954432986919655)"
99,9,9,"(0.9711400866508484, 0.05790981650352478)","(0.9057541207134114, 0.16197748965684886)"
100,10,0,"(0.9830149114131927, 0.9740970730781555)","(0.9765001239943324, 0.9755127723547933)"
101,10,1,"(0.9819552898406982, 0.9740815758705139)","(0.9777360487094852, 0.9770373926088524)"
102,10,2,"(0.9811075627803802, 0.0004138350486755371)","(0.9785499364192848, 0.005095960842043785)"
103,10,3,"(0.9748116135597229, 0.0018955469131469727)","(0.9704698129526441, 0.010293138208612015)"
104,10,4,"(0.981398731470108, 0.9804690480232239)","(0.9784449388761274, 0.976417543555824)"
105,10,5,"(0.9804711937904358, 0.0008283853530883789)","(0.9766745437929721, 0.0057327084045213665)"
106,10,6,"(0.9802743494510651, 0.0013304054737091064)","(0.9705465218535614, 0.005403188255333945)"
107,10,7,"(0.9773889482021332, 0.0005567371845245361)","(0.9541465577552084, 0.005075486452821934)"
