,conversation id,turn,score distilbert,score roberta
166,16,6,"(0.24698421359062195, 0.000533372163772583)","(0.7915453576818892, 0.019935811998956162)"
167,16,7,"(0.008122831583023071, 0.00046584010124206543)","(0.012409687587830958, 0.005182431017039594)"
168,16,8,"(0.0008794665336608887, 0.0004596114158630371)","(0.005050311607321497, 0.005305706057125418)"
169,16,9,"(0.9669222831726074, 0.0005312263965606689)","(0.9627516973866386, 0.008202137476041678)"
170,17,0,"(0.24051007628440857, 0.0005078613758087158)","(0.05646085188493321, 0.0075375931327420626)"
171,17,1,"(0.01660466194152832, 0.0004943013191223145)","(0.19686255871860386, 0.03245725190326328)"
172,17,2,"(0.0007621347904205322, 0.00039759278297424316)","(0.00520241645969732, 0.004982631419388549)"
173,17,3,"(0.013190031051635742, 0.0004165172576904297)","(0.006123791155938988, 0.005601496015001035)"
174,17,4,"(0.8373443484306335, 0.00044777989387512207)","(0.09213966280070977, 0.005577637014581212)"
175,17,5,"(0.009863317012786865, 0.00045377016067504883)","(0.939343108700796, 0.0055653047111731265)"
176,17,6,"(0.9825669527053833, 0.0004754364490509033)","(0.9801551194306748, 0.006696446709235158)"
177,17,7,"(0.0008416175842285156, 0.00044479966163635254)","(0.004897351793844914, 0.005338035407034522)"
178,17,8,"(0.9718222618103027, 0.0004335939884185791)","(0.9742550892960363, 0.005626694277425159)"
179,17,9,"(0.8393384516239166, 0.000493466854095459)","(0.9617145178409683, 0.014612133793820734)"
180,18,0,"(0.0010163486003875732, 0.0004899501800537109)","(0.010534328479951168, 0.006158937608663538)"
181,18,1,"(0.0005373060703277588, 0.0004769265651702881)","(0.005367611915791172, 0.004991052200767575)"
182,18,2,"(0.015532046556472778, 0.0005127787590026855)","(0.9393086491894282, 0.006823644549559566)"
183,18,3,"(0.005100667476654053, 0.00045353174209594727)","(0.10592344754324148, 0.005337412623732651)"
184,18,4,"(0.0483839213848114, 0.000506669282913208)","(0.6840436509263893, 0.007366714714291065)"
185,18,5,"(0.0005827844142913818, 0.0004348456859588623)","(0.005094923813542415, 0.00511040433388977)"
186,18,6,"(0.0011025071144104004, 0.0004698336124420166)","(0.007983548528627048, 0.005436477022177843)"
187,18,7,"(0.9751683473587036, 0.0006431937217712402)","(0.9684349540905567, 0.005150611586805148)"
188,18,8,"(0.0009911060333251953, 0.0004190802574157715)","(0.005836445836048644, 0.00533649630167551)"
189,18,9,"(0.0010443627834320068, 0.0005124807357788086)","(0.0060520037553225495, 0.005325426754865462)"
190,19,0,"(0.0011706948280334473, 0.0005294978618621826)","(0.03476505439147259, 0.023901736892888725)"
191,19,1,"(0.0025635063648223877, 0.00043848156929016113)","(0.008923554539100046, 0.005315789263202074)"
192,19,2,"(0.004284530878067017, 0.0005552470684051514)","(0.02111688111409487, 0.005559293717065522)"
193,19,3,"(0.14957183599472046, 0.00046750903129577637)","(0.9052070799167472, 0.005760153615422524)"
194,19,4,"(0.0919349193572998, 0.00043323636054992676)","(0.909505419240148, 0.0056107785456317345)"
195,19,5,"(0.935761034488678, 0.0004623532295227051)","(0.9580917009590082, 0.006452411389187141)"
196,19,6,"(0.0007949471473693848, 0.005382031202316284)","(0.0049788338067426234, 0.006334066969081751)"
197,19,7,"(0.0006243586540222168, 0.0004955530166625977)","(0.005523491433399494, 0.005191168003481939)"
198,19,8,"(0.0012074112892150879, 0.0005337893962860107)","(0.005205549035479386, 0.005316263287037075)"
199,19,9,"(0.0010190606117248535, 0.0004375278949737549)","(0.0310455595690863, 0.005136481446390338)"
