,conversation id,turn,score distilbert,score roberta
94,9,4,"(0.0006619393825531006, 0.000492393970489502)","(0.0051231505277500615, 0.005239010569873712)"
95,9,5,"(0.9736680388450623, 0.00043150782585144043)","(0.9391347276258508, 0.00551776868524383)"
96,9,6,"(0.0007070302963256836, 0.0004318654537200928)","(0.005880856721582599, 0.005155586198649829)"
97,9,7,"(0.0008947849273681641, 0.013899236917495728)","(0.004946645515096927, 0.005704322121871488)"
98,9,8,"(0.9748630225658417, 0.00046953558921813965)","(0.9641682140753753, 0.006505767401860688)"
99,9,9,"(0.0008093714714050293, 0.001361757516860962)","(0.005057919856430305, 0.007881574785233257)"
100,10,0,"(0.0005564987659454346, 0.0004304051399230957)","(0.08525764782609976, 0.006103182566303611)"
101,10,1,"(0.0018040835857391357, 0.00039771199226379395)","(0.00752309597090204, 0.005120373337512037)"
102,10,2,"(0.004619508981704712, 0.0005082190036773682)","(0.14833846690946967, 0.0070805942249846906)"
103,10,3,"(0.0009298920631408691, 0.00046828389167785645)","(0.007795802231071353, 0.005589429288251964)"
104,10,4,"(0.0007438957691192627, 0.0005535781383514404)","(0.007298924630754252, 0.005077434813411042)"
105,10,5,"(0.15633010864257812, 0.0005376040935516357)","(0.8566750880693271, 0.005163922953513138)"
106,10,6,"(0.001197725534439087, 0.00042313337326049805)","(0.0052352967046724284, 0.004930142508088408)"
107,10,7,"(0.004188209772109985, 0.0004572868347167969)","(0.09642304408510843, 0.0060296173388548)"
108,10,8,"(0.0010628104209899902, 0.0004405081272125244)","(0.007602584162275941, 0.0056560237697810736)"
109,10,9,"(0.0007605850696563721, 0.0004547238349914551)","(0.00501619016204758, 0.005102444003813727)"
110,11,0,"(0.02767011523246765, 0.0005115866661071777)","(0.8485020018982461, 0.01989232660579231)"
111,11,1,"(0.0004891753196716309, 0.00467190146446228)","(0.0056729627246757145, 0.0062838190970727)"
112,11,2,"(0.0015247464179992676, 0.0008868873119354248)","(0.0055741311189422575, 0.005258576966966325)"
113,11,3,"(0.9770186841487885, 0.0041668713092803955)","(0.9599548502371208, 0.009573061466636557)"
114,11,4,"(0.0005364716053009033, 0.0004240870475769043)","(0.005760423974308678, 0.006036276829924934)"
115,11,5,"(0.0007793605327606201, 0.00046247243881225586)","(0.005358793053693081, 0.005853741573273145)"
116,11,6,"(0.00041991472244262695, 0.0004724562168121338)","(0.005345970822701311, 0.005072580948924755)"
117,11,7,"(0.0041959285736083984, 0.0004719197750091553)","(0.055104342110564516, 0.008062308035409084)"
118,11,8,"(0.00042057037353515625, 0.0010708272457122803)","(0.00548729128418253, 0.006712524328618255)"
119,11,9,"(0.9762770235538483, 0.0004955530166625977)","(0.2594160017079504, 0.0059491145235702255)"
120,12,0,"(0.9836928248405457, 0.0004839897155761719)","(0.980527007050535, 0.006391808646857774)"
121,12,1,"(0.00129738450050354, 0.00046947598457336426)","(0.054039434234391226, 0.005610751941529804)"
122,12,2,"(0.07239463925361633, 0.0004932284355163574)","(0.94895753548365, 0.026828266664439084)"
123,12,3,"(0.9731725752353668, 0.0005169510841369629)","(0.9696865925595972, 0.006620891276195065)"
124,12,4,"(0.0009744167327880859, 0.003411918878555298)","(0.005336936724238217, 0.006730849153421236)"
125,12,5,"(0.9698128998279572, 0.0006601512432098389)","(0.9644106959924068, 0.006790729369164167)"
126,12,6,"(0.0004993975162506104, 0.0004189014434814453)","(0.005723200892077283, 0.005833961783200359)"
127,12,7,"(0.015211433172225952, 0.00045102834701538086)","(0.1570719572031817, 0.005657925446910111)"
128,12,8,"(0.019232243299484253, 0.0004201531410217285)","(0.1596618196628496, 0.0063861329571849815)"
129,12,9,"(0.024479597806930542, 0.0005822479724884033)","(0.07286157774445558, 0.014344087255159113)"
130,13,0,"(0.9589696824550629, 0.0005105137825012207)","(0.9274404242751011, 0.006164985232154462)"
131,13,1,"(0.9715337455272675, 0.0004343092441558838)","(0.9420328492442244, 0.0056978700709536)"
132,13,2,"(0.1443251073360443, 0.000431746244430542)","(0.04838528205243813, 0.00537392139554962)"
133,13,3,"(0.9765166640281677, 0.8287658095359802)","(0.8881345515911928, 0.07230680341596828)"
134,13,4,"(0.9795308709144592, 0.0004540681838989258)","(0.9758833176911502, 0.005358259348648008)"
135,13,5,"(0.02481698989868164, 0.0005062520503997803)","(0.7548260244976173, 0.006427743343880203)"
136,13,6,"(0.00976341962814331, 0.0004648864269256592)","(0.3466651871903832, 0.007556114726063275)"
137,13,7,"(0.9748466610908508, 0.0034547746181488037)","(0.9584763678937491, 0.010328508326079762)"
138,13,8,"(0.001332998275756836, 0.00042635202407836914)","(0.007388647939357316, 0.004897735236247141)"
139,13,9,"(0.008381128311157227, 0.0004922151565551758)","(0.03549360322497074, 0.005986728203322114)"
140,14,0,"(0.9658411145210266, 0.0004043281078338623)","(0.8759902530976587, 0.0053900712016463825)"
141,14,1,"(0.0008989572525024414, 0.0026844143867492676)","(0.006158952202294098, 0.006163740767806121)"
142,14,2,"(0.001675337553024292, 0.0008383691310882568)","(0.009989397162624246, 0.006231324015114704)"
143,14,3,"(0.9734692573547363, 0.0004900693893432617)","(0.9401246573185703, 0.015495076461018623)"
144,14,4,"(0.8376979827880859, 0.0006298720836639404)","(0.8894663461644318, 0.014649551442698338)"
145,14,5,"(0.9617512822151184, 0.004388213157653809)","(0.9257777387407734, 0.02403321665697673)"
146,14,6,"(0.048869967460632324, 0.0007146596908569336)","(0.11322326345268188, 0.014761886176604726)"
147,14,7,"(0.973668247461319, 0.0004901289939880371)","(0.9796360034122075, 0.006301557253116624)"
148,14,8,"(0.006536155939102173, 0.0005853474140167236)","(0.006428519938396499, 0.006844555444714156)"
149,14,9,"(0.00881543755531311, 0.00047138333320617676)","(0.00816552338008859, 0.005983596302865753)"
150,15,0,"(0.0017383396625518799, 0.0004817843437194824)","(0.015466348027248812, 0.0069196302516585425)"
151,15,1,"(0.0004903674125671387, 0.00042641162872314453)","(0.006689570731081461, 0.0052717307775694226)"
152,15,2,"(0.0007066130638122559, 0.0004464089870452881)","(0.007981656744336693, 0.005153473543974751)"
153,15,3,"(0.0015425682067871094, 0.0005401968955993652)","(0.005729591818521793, 0.005242826529531514)"
154,15,4,"(0.9759657084941864, 0.0005169510841369629)","(0.9782089714328399, 0.006080890422882563)"
155,15,5,"(0.08438441157341003, 0.0004864335060119629)","(0.9687719614270738, 0.005739790155289107)"
156,15,6,"(0.01228630542755127, 0.0004819035530090332)","(0.08194258079979547, 0.009483097070743886)"
157,15,7,"(0.0010494589805603027, 0.00044277310371398926)","(0.006044344331467432, 0.005131500830188522)"
158,15,8,"(0.9467142820358276, 0.0026830434799194336)","(0.9470215050591336, 0.010999151582757322)"
159,15,9,"(0.0005581080913543701, 0.0004488229751586914)","(0.04317471511639415, 0.0055182946386224405)"
160,16,0,"(0.955166220664978, 0.004682958126068115)","(0.7471140721022751, 0.01695336534206983)"
161,16,1,"(0.979927122592926, 0.0004507899284362793)","(0.9731531835600352, 0.005482778336939119)"
162,16,2,"(0.0020276010036468506, 0.0005225539207458496)","(0.007778383055636679, 0.0062841377007940335)"
163,16,3,"(0.0008015930652618408, 0.0006743371486663818)","(0.005442959933246895, 0.005013948787460044)"
164,16,4,"(0.925824761390686, 0.0005020797252655029)","(0.9563729379764091, 0.006902242846093292)"
165,16,5,"(0.010320872068405151, 0.0004419982433319092)","(0.038465169110983806, 0.006035610265915233)"
166,16,6,"(0.0028127431869506836, 0.0006019473075866699)","(0.05375749595069578, 0.005537094154849573)"
167,16,7,"(0.0013785362243652344, 0.005989015102386475)","(0.005807884780514327, 0.0058191071086598845)"
168,16,8,"(0.8337028622627258, 0.0008012950420379639)","(0.07939838453120733, 0.006717800838950472)"
169,16,9,"(0.9788284003734589, 0.00042623281478881836)","(0.9242923763352522, 0.005592517794614065)"
170,17,0,"(0.0006271600723266602, 0.000429689884185791)","(0.005952770207512731, 0.005180717815620546)"
171,17,1,"(0.0009661614894866943, 0.0004165172576904297)","(0.008525233201784752, 0.005721703281274981)"
172,17,2,"(0.00417482852935791, 0.0004405677318572998)","(0.008227883630226899, 0.005491026685836587)"
173,17,3,"(0.0007376372814178467, 0.0005233883857727051)","(0.006232381210752789, 0.0050918043251951175)"
174,17,4,"(0.0005079209804534912, 0.0006050765514373779)","(0.005198866501162107, 0.005071676175606053)"
175,17,5,"(0.04011625051498413, 0.0005054175853729248)","(0.9440793774200728, 0.010339388217920102)"
176,17,6,"(0.8379855453968048, 0.0004329383373260498)","(0.07480836673782813, 0.006249068897107945)"
177,17,7,"(0.9738081693649292, 0.0005273520946502686)","(0.8943844299009959, 0.004958766488120841)"
178,17,8,"(0.0006443262100219727, 0.0005241036415100098)","(0.0052703106808679595, 0.005146056738074432)"
179,17,9,"(0.9751593768596649, 0.00044015049934387207)","(0.9774586258073975, 0.0061437759089501675)"
180,18,0,"(0.0031728148460388184, 0.00045371055603027344)","(0.9768895757941684, 0.00811194947776875)"
181,18,1,"(0.00114363431930542, 0.000491023063659668)","(0.01233939498137638, 0.005971752950728581)"
182,18,2,"(0.0006403923034667969, 0.0004710257053375244)","(0.005273031199827656, 0.005091352628153382)"
183,18,3,"(0.0012254416942596436, 0.010655879974365234)","(0.019726503376687247, 0.005616251013884056)"
184,18,4,"(0.9749244749546051, 0.0005125999450683594)","(0.9618453044322709, 0.00610488356985505)"
185,18,5,"(0.008214354515075684, 0.00042438507080078125)","(0.006299783887421024, 0.005437861702307172)"
186,18,6,"(0.14468926191329956, 0.000499039888381958)","(0.9391830215637161, 0.005662023319926374)"
187,18,7,"(0.0186082124710083, 0.0004725158214569092)","(0.026183221608862224, 0.005734233346711704)"
188,18,8,"(0.0186082124710083, 0.00041937828063964844)","(0.026183221608862224, 0.005279675831118168)"
189,18,9,"(0.0008533895015716553, 0.0004800260066986084)","(0.0467168777921229, 0.00580944061957053)"
190,19,0,"(0.975065678358078, 0.0004987418651580811)","(0.9437673490864545, 0.006645873778624339)"
191,19,1,"(0.002799123525619507, 0.0005165934562683105)","(0.9810765726771461, 0.005442172699819081)"
192,19,2,"(0.9738808870315552, 0.00047460198402404785)","(0.8985021715176017, 0.005386585485246904)"
193,19,3,"(0.0013808608055114746, 0.0005124211311340332)","(0.006852579334301787, 0.005341743222461465)"
194,19,4,"(0.00237080454826355, 0.02962222695350647)","(0.023206839686882662, 0.0067993152653658745)"
195,19,5,"(0.1409648358821869, 0.004057824611663818)","(0.1384226319854598, 0.02892329367241479)"
196,19,6,"(0.9704656600952148, 0.0045468807220458984)","(0.9108626552175959, 0.00811670837130086)"
197,19,7,"(0.003931254148483276, 0.000573575496673584)","(0.9780696931193276, 0.006164897585647587)"
198,19,8,"(0.0041055381298065186, 0.00044718384742736816)","(0.11867604816041659, 0.00513844091254196)"
199,19,9,"(0.95285764336586, 0.0005044043064117432)","(0.9198661334969734, 0.006882405091624529)"
