,conversation id,turn,score distilbert,score roberta
68,6,8,"(0.17721134424209595, 0.0004195570945739746)","(0.9525971498124904, 0.02869799862849343)"
69,6,9,"(0.9528670608997345, 0.0005367696285247803)","(0.9492377178653411, 0.02770588665558792)"
70,7,0,"(0.966401606798172, 0.00043210387229919434)","(0.9515858711609244, 0.005386365786488626)"
71,7,1,"(0.0017557740211486816, 0.0004406869411468506)","(0.05531663221666211, 0.005228576183008901)"
72,7,2,"(0.07909125089645386, 0.0004704892635345459)","(0.40632636514160064, 0.005396066559387798)"
73,7,3,"(0.013958871364593506, 0.00046637654304504395)","(0.20471377764062096, 0.00722055412568698)"
74,7,4,"(0.0007064938545227051, 0.0005164146423339844)","(0.006201909399525733, 0.005292156657073837)"
75,7,5,"(0.0027088820934295654, 0.0005279481410980225)","(0.22797160761720506, 0.008027843226973872)"
76,7,6,"(0.8391768336296082, 0.001032710075378418)","(0.9693376013723776, 0.02343018716547289)"
77,7,7,"(0.0005325973033905029, 0.00044858455657958984)","(0.005993079270013823, 0.005360086872461282)"
78,7,8,"(0.0005906522274017334, 0.002534419298171997)","(0.005994781027322423, 0.007477289207506457)"
79,7,9,"(0.002391338348388672, 0.000441819429397583)","(0.03499590781107032, 0.005131656629920865)"
80,8,0,"(0.0036600232124328613, 0.00044396519660949707)","(0.43855827196019725, 0.005036789773289751)"
81,8,1,"(0.08407124876976013, 0.00047138333320617676)","(0.007441857496344407, 0.006751132278225185)"
82,8,2,"(0.0006611645221710205, 0.00043129920959472656)","(0.00837158173638269, 0.005172950350032077)"
83,8,3,"(0.0006400942802429199, 0.01569211483001709)","(0.005210358928910234, 0.0055340754498331)"
84,8,4,"(0.0013721883296966553, 0.0006255507469177246)","(0.00568611182241737, 0.005632235591556673)"
85,8,5,"(0.9805124700069427, 0.21137511730194092)","(0.7439706764492681, 0.03802300380106926)"
86,8,6,"(0.0007543563842773438, 0.00511971116065979)","(0.005178103627562808, 0.005645392540768456)"
