,conversation id,turn,score distilbert,score roberta
59,5,9,"(0.9765925407409668, 0.009987860918045044)","(0.9776099117964535, 0.012807394871467535)"
60,6,0,"(0.9827719628810883, 0.0004572272300720215)","(0.979337710948098, 0.005115949451619805)"
61,6,1,"(0.9772040247917175, 0.0034815967082977295)","(0.963591972987887, 0.013878180102019027)"
62,6,2,"(0.9766318500041962, 0.0007892847061157227)","(0.9357058121744357, 0.006389740602221643)"
63,6,3,"(0.9802864491939545, 0.02849307656288147)","(0.9785891108315014, 0.07010683627501353)"
64,6,4,"(0.974738746881485, 0.005204707384109497)","(0.9699281180212894, 0.16798041193503604)"
65,6,5,"(0.983784019947052, 0.0004639625549316406)","(0.9766230738261631, 0.006007011422970552)"
66,6,6,"(0.9826809167861938, 0.000459134578704834)","(0.9748044572856124, 0.0054110968175871904)"
67,6,7,"(0.8367277383804321, 0.0005000531673431396)","(0.21168455588237492, 0.009749496319406694)"
68,6,8,"(0.9769167006015778, 0.00043323636054992676)","(0.9720715936234211, 0.00549239913711504)"
69,6,9,"(0.9732235670089722, 0.0005854666233062744)","(0.8861214585312839, 0.0874800040083117)"
70,7,0,"(0.9809785187244415, 0.00043144822120666504)","(0.9777464573897484, 0.0052310941317030525)"
71,7,1,"(0.9811135828495026, 0.00045412778854370117)","(0.9760624818267402, 0.005091330889729089)"
72,7,2,"(0.9749210774898529, 0.0004411041736602783)","(0.9644416971976285, 0.005500682747567963)"
73,7,3,"(0.9790960252285004, 0.0004229545593261719)","(0.9122892973881809, 0.005647443290755791)"
74,7,4,"(0.9808561205863953, 0.003672778606414795)","(0.9750288825369565, 0.03428378652892576)"
75,7,5,"(0.9831289052963257, 0.0005044043064117432)","(0.9741629261400565, 0.006350934912428409)"
76,7,6,"(0.9820744395256042, 0.0004595518112182617)","(0.9795283000481639, 0.00541334531730286)"
77,7,7,"(0.9805437922477722, 0.0004678070545196533)","(0.9627733738594622, 0.005278949647198023)"
78,7,8,"(0.9807657897472382, 0.0005971193313598633)","(0.9771990002566556, 0.005521721097077649)"
79,7,9,"(0.9778977036476135, 0.00045108795166015625)","(0.9769377119695615, 0.007538324426077006)"
80,8,0,"(0.9826256930828094, 0.0005168914794921875)","(0.9787975069035703, 0.005104344542936204)"
81,8,1,"(0.9739875495433807, 0.00047257542610168457)","(0.9769435771053848, 0.005279838610110798)"
82,8,2,"(0.9741964340209961, 0.0004654228687286377)","(0.9782205964124383, 0.010267545745192496)"
83,8,3,"(0.9798224866390228, 0.000491797924041748)","(0.9730453561739872, 0.008722868054535215)"
84,8,4,"(0.9764941334724426, 0.0004335939884185791)","(0.9592163912329366, 0.005042470722914734)"
85,8,5,"(0.9817896485328674, 0.0004214644432067871)","(0.975609859067466, 0.005250125561486299)"
86,8,6,"(0.9769934415817261, 0.1640973687171936)","(0.9439075947148827, 0.15931615048491687)"
87,8,7,"(0.9821198582649231, 0.0067220330238342285)","(0.9722194302615066, 0.007483714848924483)"
88,8,8,"(0.780575692653656, 0.006988584995269775)","(0.897034603410147, 0.024835613064723927)"
89,8,9,"(0.9833607077598572, 0.0004633665084838867)","(0.9778630962412184, 0.0051196543793272115)"
90,9,0,"(0.9620642364025116, 0.00044971704483032227)","(0.9564018667220673, 0.005450693741325938)"
91,9,1,"(0.9809408485889435, 0.0004557967185974121)","(0.9742811972185957, 0.005331626222291543)"
92,9,2,"(0.9739105403423309, 0.00046768784523010254)","(0.9712268619234263, 0.005549093260935643)"
93,9,3,"(0.9797899425029755, 0.0004915595054626465)","(0.9746138098782279, 0.005887263580855212)"
94,9,4,"(0.9770846962928772, 0.00044348835945129395)","(0.9697611199261086, 0.0055236459717803894)"
95,9,5,"(0.9811566472053528, 0.05682322382926941)","(0.973710879041661, 0.2114421424779377)"
96,9,6,"(0.9815861284732819, 0.012627929449081421)","(0.9237621607881616, 0.0076183580142480025)"
97,9,7,"(0.9789915680885315, 0.0022643208503723145)","(0.9574731277541454, 0.007789479258605753)"
98,9,8,"(0.9804418087005615, 0.00043907761573791504)","(0.9681710531428863, 0.006911332025578025)"
99,9,9,"(0.982896625995636, 0.00044983625411987305)","(0.9797615266422892, 0.00557989082848509)"
100,10,0,"(0.9075019955635071, 0.000457763671875)","(0.8641575173934369, 0.006500126673208401)"
101,10,1,"(0.9828960299491882, 0.0004519820213317871)","(0.9777501195326007, 0.005617225754755024)"
102,10,2,"(0.9705179631710052, 0.00045168399810791016)","(0.9600734713937703, 0.005180909508869702)"
103,10,3,"(0.9822899401187897, 0.0022957026958465576)","(0.9795658681499163, 0.07276537174390978)"
104,10,4,"(0.9725402891635895, 0.009994953870773315)","(0.9479010892603422, 0.15574075029053996)"
105,10,5,"(0.9829831123352051, 0.016704082489013672)","(0.9777256716179585, 0.009710658907434602)"
106,10,6,"(0.8384703695774078, 0.0004359781742095947)","(0.953182319423967, 0.005316881093962829)"
107,10,7,"(0.9804925918579102, 0.000447005033493042)","(0.9434643418390063, 0.005581417693286795)"
108,10,8,"(0.9783734679222107, 0.0004989206790924072)","(0.9705872984171541, 0.006908563784855758)"
109,10,9,"(0.9801338613033295, 0.0005006492137908936)","(0.975243814231019, 0.005810586422551935)"
110,11,0,"(0.9798758924007416, 0.00046056509017944336)","(0.978447181407406, 0.005573631588295859)"
111,11,1,"(0.98366379737854, 0.00045490264892578125)","(0.9781807576931199, 0.0053958695075907595)"
112,11,2,"(0.983821302652359, 0.0004807710647583008)","(0.9811315929113061, 0.005069487096134749)"
113,11,3,"(0.9801278710365295, 0.000473707914352417)","(0.9751262891001283, 0.00547773393292849)"
114,11,4,"(0.973101019859314, 0.000485837459564209)","(0.9743462231924076, 0.005254004401088571)"
115,11,5,"(0.9737798571586609, 0.00045734643936157227)","(0.9524062274810952, 0.0053581195774918084)"
116,11,6,"(0.9739890396595001, 0.000448763370513916)","(0.9606858714156495, 0.0052701356952896804)"
117,11,7,"(0.9790960252285004, 0.0004215836524963379)","(0.9122892973881809, 0.006208622653173153)"
118,11,8,"(0.9734106063842773, 0.0005874931812286377)","(0.9334774032088002, 0.007395995578894577)"
119,11,9,"(0.9735991656780243, 0.0014886558055877686)","(0.9280164299394638, 0.030083629658178578)"
120,12,0,"(0.9751283824443817, 0.0005473494529724121)","(0.974246757786589, 0.005282979969858778)"
121,12,1,"(0.9532943069934845, 0.0004061758518218994)","(0.20569129984261678, 0.005183021059006981)"
122,12,2,"(0.15282833576202393, 0.00046128034591674805)","(0.23874699098917787, 0.007500713405271073)"
123,12,3,"(0.9800246953964233, 0.0004474222660064697)","(0.9712967906206074, 0.005134125709950931)"
124,12,4,"(0.9723714292049408, 0.0004917383193969727)","(0.9687406208486486, 0.005055134677759985)"
125,12,5,"(0.9785846471786499, 0.0004559755325317383)","(0.9803057296749249, 0.005105947837959128)"
126,12,6,"(0.8391272127628326, 0.000500410795211792)","(0.9484278532797457, 0.005100452220025394)"
127,12,7,"(0.9671323597431183, 0.00044354796409606934)","(0.9394520464909039, 0.005081516980411447)"
128,12,8,"(0.9825477004051208, 0.000588148832321167)","(0.971899567932688, 0.005261486119863398)"
129,12,9,"(0.9791080951690674, 0.0004616975784301758)","(0.960587891228284, 0.006179012922190514)"
130,13,0,"(0.9687615633010864, 0.0004820823669433594)","(0.925459833815209, 0.007342152263684361)"
131,13,1,"(0.08738160133361816, 0.0004857182502746582)","(0.9628707168630379, 0.006351356204347576)"
132,13,2,"(0.9727480113506317, 0.001715242862701416)","(0.9306173863768936, 0.014667168882822443)"
133,13,3,"(0.9764966368675232, 0.00045740604400634766)","(0.9316319773171274, 0.0052221862599866106)"
134,13,4,"(0.9769225418567657, 0.002161473035812378)","(0.9547036438748442, 0.006067305546509275)"
135,13,5,"(0.9810485243797302, 0.0004423558712005615)","(0.9777094969869036, 0.005306992161318388)"
136,13,6,"(0.9823072552680969, 0.000477522611618042)","(0.9712462106510291, 0.0052460704026773145)"
137,13,7,"(0.9731376767158508, 0.0005494356155395508)","(0.9593782701465745, 0.00540335225908539)"
138,13,8,"(0.981491357088089, 0.0004769861698150635)","(0.979745484491981, 0.005149866417747474)"
139,13,9,"(0.9771251380443573, 0.0004348456859588623)","(0.8763198389649391, 0.005088450158050698)"
140,14,0,"(0.9772738516330719, 0.000514686107635498)","(0.9644760462196154, 0.017554319891836593)"
141,14,1,"(0.9740928411483765, 0.00045043230056762695)","(0.9314149880119387, 0.00608974733382197)"
142,14,2,"(0.959623247385025, 0.0004984438419342041)","(0.92121617358396, 0.018869740071604378)"
