,conversation id,turn,score distilbert,score roberta
51,5,1,"(0.0006935000419616699, 0.026215195655822754)","(0.00558575180544631, 0.012598834085694052)"
52,5,2,"(0.0013929903507232666, 0.00042831897735595703)","(0.00929588376091938, 0.006413564825634581)"
53,5,3,"(0.24013108015060425, 0.00048655271530151367)","(0.9115608257023315, 0.00684751547794596)"
54,5,4,"(0.061158448457717896, 0.00046882033348083496)","(0.1064945839188487, 0.006624112915748505)"
55,5,5,"(0.9690259099006653, 0.0004550814628601074)","(0.9542329221653049, 0.006633846883331183)"
56,5,6,"(0.0005171895027160645, 0.00039386749267578125)","(0.005908312370396673, 0.005045809098698479)"
57,5,7,"(0.0008789300918579102, 0.00042569637298583984)","(0.0056407743738015005, 0.005401830289515035)"
58,5,8,"(0.007075130939483643, 0.006197929382324219)","(0.0620375656176396, 0.013755924857949948)"
59,5,9,"(0.01653459668159485, 0.000447005033493042)","(0.04311922908894884, 0.005238573216232622)"
60,6,0,"(0.9758248925209045, 0.0004209280014038086)","(0.9362586739903404, 0.005454132772009381)"
61,6,1,"(0.9784565269947052, 0.0005049407482147217)","(0.9785474040486893, 0.005721217726653829)"
62,6,2,"(0.000688016414642334, 0.00042170286178588867)","(0.005482851139052391, 0.005474503367624476)"
63,6,3,"(0.013768821954727173, 0.0007046759128570557)","(0.6060907244252436, 0.01885023124530469)"
64,6,4,"(0.0010875463485717773, 0.0016033947467803955)","(0.00845357307334211, 0.008190384692450732)"
65,6,5,"(0.0032729506492614746, 0.0004515647888183594)","(0.022524801241714982, 0.005452526760636607)"
66,6,6,"(0.8391427993774414, 0.0004475414752960205)","(0.9569736755312914, 0.00664501444652345)"
67,6,7,"(0.006136566400527954, 0.0005023777484893799)","(0.012586110567617912, 0.005726238005545834)"
68,6,8,"(0.0016749799251556396, 0.0004646182060241699)","(0.06529640098519543, 0.006613844861295129)"
69,6,9,"(0.006804347038269043, 0.00047263503074645996)","(0.0258490363109163, 0.006699996811815879)"
70,7,0,"(0.1705138385295868, 0.0004315674304962158)","(0.914172793370777, 0.005574778724928935)"
71,7,1,"(0.0018625259399414062, 0.00045740604400634766)","(0.034071224871103464, 0.006054376347252604)"
72,7,2,"(0.0011084973812103271, 0.0004316270351409912)","(0.005997927275334868, 0.00521873180275973)"
73,7,3,"(0.0014943480491638184, 0.0005189180374145508)","(0.09828485177366125, 0.0054110506252787426)"
74,7,4,"(0.154499351978302, 0.0004932880401611328)","(0.9220678427902034, 0.028929602348517994)"
75,7,5,"(0.002760589122772217, 0.000497668981552124)","(0.02166955638251204, 0.008778959487821253)"
76,7,6,"(0.0016577541828155518, 0.0005207657814025879)","(0.005093896661332183, 0.0053705963462521425)"
77,7,7,"(0.0005950927734375, 0.0005100071430206299)","(0.005381623999401564, 0.005411356015036607)"
78,7,8,"(0.0007586181163787842, 0.00045365095138549805)","(0.008057218722643353, 0.005209521141267733)"
79,7,9,"(0.0004894733428955078, 0.0004686415195465088)","(0.005228221534434833, 0.004989584230281657)"
80,8,0,"(0.014454305171966553, 0.00044670701026916504)","(0.7648535996156635, 0.005379840202107868)"
81,8,1,"(0.00527527928352356, 0.000434190034866333)","(0.007183557997705359, 0.005450572251129228)"
82,8,2,"(0.00045102834701538086, 0.00040975213050842285)","(0.0055075734814870525, 0.005699853296918286)"
83,8,3,"(0.0010703504085540771, 0.0006167888641357422)","(0.005478588635728445, 0.00511689121173706)"
84,8,4,"(0.09002870321273804, 0.0004941225051879883)","(0.9369651110979119, 0.005746684437467411)"
85,8,5,"(0.0005560219287872314, 0.0005626976490020752)","(0.009039113218851433, 0.005089978458273268)"
86,8,6,"(0.0006155669689178467, 0.0006453394889831543)","(0.005108540325882487, 0.005072352334123028)"
87,8,7,"(0.000705033540725708, 0.0004392564296722412)","(0.006011389092578177, 0.004895994880085986)"
88,8,8,"(0.9778594076633453, 0.0005144476890563965)","(0.9716390993213783, 0.005721358777405442)"
89,8,9,"(0.001275390386581421, 0.0005523562431335449)","(0.019573245741480103, 0.012192714422344148)"
90,9,0,"(0.0005528032779693604, 0.00042515993118286133)","(0.0049416933047831055, 0.005180349194587672)"
91,9,1,"(0.9300956130027771, 0.010913968086242676)","(0.9581132540111009, 0.15380266840618698)"
92,9,2,"(0.004824906587600708, 0.0005431771278381348)","(0.9495126382330836, 0.005495348326376683)"
93,9,3,"(0.0015376508235931396, 0.004554063081741333)","(0.9795057123774012, 0.007045834532823928)"
94,9,4,"(0.1459447741508484, 0.0004899501800537109)","(0.6259727607515755, 0.006364589858238479)"
95,9,5,"(0.9739901721477509, 0.0006507039070129395)","(0.9642234670158845, 0.007522134749724813)"
96,9,6,"(0.9613884687423706, 0.02234649658203125)","(0.9601455808290191, 0.056789006122741924)"
97,9,7,"(0.0010956227779388428, 0.0005525648593902588)","(0.00619662151312207, 0.005093493107317625)"
98,9,8,"(0.0008752048015594482, 0.00045311450958251953)","(0.006069681223947758, 0.005271363216040891)"
99,9,9,"(0.0008383691310882568, 0.000478595495223999)","(0.007364354494864648, 0.006007840003318162)"
100,10,0,"(0.9820760488510132, 0.00045859813690185547)","(0.9799502493587458, 0.005693727505825918)"
