,conversation id,turn,score distilbert,score roberta
121,12,1,"(0.9769001603126526, 0.0004436075687408447)","(0.9710483737977382, 0.0055872272785255)"
122,12,2,"(0.005314528942108154, 0.00047472119331359863)","(0.02903177805187961, 0.005830690965940673)"
123,12,3,"(0.01787775754928589, 0.0005189180374145508)","(0.05099121437271024, 0.0061631595190734445)"
124,12,4,"(0.001368701457977295, 0.00045555830001831055)","(0.008145439359931464, 0.005322989875758394)"
125,12,5,"(0.0012760758399963379, 0.0003895759582519531)","(0.03513395793658992, 0.005138384847831035)"
126,12,6,"(0.0005858242511749268, 0.0004068315029144287)","(0.004946779300258562, 0.0054639911985237795)"
127,12,7,"(0.004026919603347778, 0.0005120038986206055)","(0.057940649119783236, 0.007899836085463078)"
128,12,8,"(0.0028900504112243652, 0.0005173683166503906)","(0.06625738091710279, 0.006514594056222649)"
129,12,9,"(0.9794836044311523, 0.0004685819149017334)","(0.9778217291126255, 0.005212126383616959)"
130,13,0,"(0.9474932253360748, 0.0004911422729492188)","(0.8927577777881469, 0.005692917706344387)"
131,13,1,"(0.9724180400371552, 0.00043210387229919434)","(0.9347832079227542, 0.005751519695910441)"
132,13,2,"(0.0006218552589416504, 0.000475078821182251)","(0.0062526499676732045, 0.009149425706054294)"
133,13,3,"(0.0012018382549285889, 0.0006140768527984619)","(0.005638300946411986, 0.005683710251081079)"
134,13,4,"(0.18710562586784363, 0.0004905462265014648)","(0.7168601362311371, 0.006461392643198675)"
135,13,5,"(0.9313175082206726, 0.0026462674140930176)","(0.947708244474606, 0.11972964362455073)"
136,13,6,"(0.9706721901893616, 0.0005287826061248779)","(0.9737090724815688, 0.005670061240123771)"
137,13,7,"(0.9756156504154205, 0.00045740604400634766)","(0.9634278027834398, 0.005671410959443282)"
138,13,8,"(0.0006629228591918945, 0.001393347978591919)","(0.005100849062970648, 0.005908035111783524)"
139,13,9,"(0.001705467700958252, 0.0004564523696899414)","(0.005776367375615065, 0.0056422348707979705)"
140,14,0,"(0.9781704843044281, 0.0004388391971588135)","(0.9724151590537398, 0.006184558433204115)"
141,14,1,"(0.0011517703533172607, 0.0005640685558319092)","(0.9790938929935027, 0.006251147980196544)"
142,14,2,"(0.975334644317627, 0.0004178285598754883)","(0.8943249590700945, 0.005691821960067029)"
143,14,3,"(0.9077898263931274, 0.0005087554454803467)","(0.8702754582271245, 0.009535248863828961)"
144,14,4,"(0.7859198749065399, 0.0005299150943756104)","(0.8311608314657393, 0.009785742540906561)"
145,14,5,"(0.004667520523071289, 0.000423431396484375)","(0.0073117434591612905, 0.006064623235408994)"
146,14,6,"(0.0005442500114440918, 0.0005804598331451416)","(0.005208068305264116, 0.005099373156138903)"
147,14,7,"(0.10122767090797424, 0.000415802001953125)","(0.10033219995928623, 0.005454050003084293)"
148,14,8,"(0.000841975212097168, 0.0006564557552337646)","(0.013539413400535364, 0.014980330397553109)"
149,14,9,"(0.0005484223365783691, 0.000683516263961792)","(0.005800931255073694, 0.011974506354749287)"
150,15,0,"(0.9376152455806732, 0.00044929981231689453)","(0.9730557096456498, 0.0065703062526107385)"
151,15,1,"(0.0011031031608581543, 0.00043633580207824707)","(0.005480794849339056, 0.005179179609939301)"
152,15,2,"(0.9795600771903992, 0.00045800209045410156)","(0.9773583362039455, 0.005593846506656618)"
153,15,3,"(0.0020002126693725586, 0.00045412778854370117)","(0.9776308969711558, 0.005508850775294478)"
154,15,4,"(0.0038074254989624023, 0.000432819128036499)","(0.08265423570054234, 0.005843175759847903)"
155,15,5,"(0.9837668836116791, 0.0005151033401489258)","(0.976429640274494, 0.005971113280751469)"
156,15,6,"(0.0008012354373931885, 0.00039452314376831055)","(0.008813499741963429, 0.005137729179651331)"
157,15,7,"(0.9734544456005096, 0.00434499979019165)","(0.9786323836049156, 0.011395072221462663)"
158,15,8,"(0.031902581453323364, 0.0005232691764831543)","(0.011768927226833247, 0.005590444464102712)"
159,15,9,"(0.9694346189498901, 0.00044474005699157715)","(0.9256005312161201, 0.005775417202057571)"
160,16,0,"(0.9804739952087402, 0.0023653805255889893)","(0.9699906625735771, 0.008281472692146758)"
161,16,1,"(0.9750305414199829, 0.00047346949577331543)","(0.952828189410288, 0.005819821634804639)"
162,16,2,"(0.03597816824913025, 0.0004462897777557373)","(0.04733294184018864, 0.005938712566766474)"
163,16,3,"(0.09250959753990173, 0.00045037269592285156)","(0.13613415500252538, 0.00656576373606815)"
164,16,4,"(0.0027608871459960938, 0.0006625354290008545)","(0.9798311266839776, 0.01037252181519747)"
165,16,5,"(0.0007616579532623291, 0.0005204081535339355)","(0.01643411920849151, 0.005327417485348277)"
166,16,6,"(0.0007177293300628662, 0.0012931525707244873)","(0.005865460699974812, 0.005897693373074444)"
167,16,7,"(0.002073943614959717, 0.0004366934299468994)","(0.047206950438677, 0.00706237386558807)"
168,16,8,"(0.9588497579097748, 0.0004985034465789795)","(0.9631590293466163, 0.008281879988031007)"
169,16,9,"(0.0013636648654937744, 0.00042307376861572266)","(0.006933947758887381, 0.005082001562803706)"
170,17,0,"(0.0011556744575500488, 0.000413745641708374)","(0.01225603258052561, 0.0056033024116552135)"
171,17,1,"(0.000809013843536377, 0.000534743070602417)","(0.744846536398854, 0.009224183762232847)"
172,17,2,"(0.03247836232185364, 0.00047907233238220215)","(0.20557341295413709, 0.006603630154214418)"
173,17,3,"(0.007528424263000488, 0.00041681528091430664)","(0.021411403706560663, 0.004990990632083397)"
174,17,4,"(0.0014336109161376953, 0.00045353174209594727)","(0.017353005239672467, 0.006478342710119689)"
175,17,5,"(0.0034175217151641846, 0.0004837512969970703)","(0.8399666670400567, 0.005755319326186785)"
176,17,6,"(0.007592678070068359, 0.00046893954277038574)","(0.05906807886111125, 0.005771188488036539)"
177,17,7,"(0.001315295696258545, 0.0004194974899291992)","(0.006158184623961285, 0.005439468577055276)"
178,17,8,"(0.005231320858001709, 0.0005549490451812744)","(0.16075819270153474, 0.008557331336215486)"
179,17,9,"(0.017073512077331543, 0.00046500563621520996)","(0.23560969345457822, 0.007520999241773697)"
180,18,0,"(0.9438906908035278, 0.00042831897735595703)","(0.22958319936433946, 0.008643650828326578)"
181,18,1,"(0.17059117555618286, 0.00047335028648376465)","(0.6516715877427358, 0.0051003094608689905)"
182,18,2,"(0.0013497769832611084, 0.00041806697845458984)","(0.012610299670862217, 0.006122186465256313)"
183,18,3,"(0.05999624729156494, 0.0005744099617004395)","(0.19706238532471915, 0.013815236434653058)"
184,18,4,"(0.000628739595413208, 0.000420987606048584)","(0.005157692374823589, 0.00506520307178372)"
185,18,5,"(0.0005916953086853027, 0.00048410892486572266)","(0.00788154868502734, 0.006522202774008861)"
186,18,6,"(0.0009442567825317383, 0.00041472911834716797)","(0.005588422245333266, 0.004997205774154984)"
187,18,7,"(0.9783259630203247, 0.0005182027816772461)","(0.9346043906444699, 0.00577303560566867)"
188,18,8,"(0.9156661331653595, 0.0004749000072479248)","(0.8551164592590792, 0.0065678012598994785)"
189,18,9,"(0.0004989206790924072, 0.0003873109817504883)","(0.005337688563514282, 0.004949770455679795)"
190,19,0,"(0.0010357499122619629, 0.00043895840644836426)","(0.018054350107931463, 0.005294888392836652)"
191,19,1,"(0.0011610090732574463, 0.00047263503074645996)","(0.006370047324749354, 0.0051264715151725405)"
192,19,2,"(0.0005685091018676758, 0.0005152225494384766)","(0.005052298291762878, 0.005153268192934166)"
193,19,3,"(0.8307717442512512, 0.0005241036415100098)","(0.8035826439818557, 0.006637656412893761)"
194,19,4,"(0.9600972533226013, 0.000478595495223999)","(0.24801234836699554, 0.007947135438706092)"
195,19,5,"(0.0028366148471832275, 0.00042748451232910156)","(0.018241207606089178, 0.008271543172413949)"
196,19,6,"(0.018770873546600342, 0.00048547983169555664)","(0.41395998475391227, 0.0073988000888574905)"
197,19,7,"(0.9762213826179504, 0.0004912614822387695)","(0.975766199267074, 0.0053968036477400165)"
198,19,8,"(0.000640869140625, 0.0005216598510742188)","(0.005148891751951716, 0.007209671991450174)"
199,19,9,"(0.9555932879447937, 0.0024215877056121826)","(0.9253199627177722, 0.015544129512569227)"
