,conversation id,turn,score distilbert,score roberta
125,12,5,"(0.9400310218334198, 0.08270290493965149)","(0.9078527982031629, 0.18244383755231958)"
126,12,6,"(0.9814194738864899, 0.0005620419979095459)","(0.9603829739032747, 0.012972443829525192)"
127,12,7,"(0.978329062461853, 0.9283892214298248)","(0.9632395596908534, 0.6597761910609108)"
128,12,8,"(0.981157511472702, 0.21744176745414734)","(0.9801507365243416, 0.8649633761760344)"
129,12,9,"(0.9795656204223633, 0.04466468095779419)","(0.9801213442558442, 0.35453686091128317)"
130,13,0,"(0.9735514521598816, 0.9756477773189545)","(0.9671476544667964, 0.9777924041304908)"
131,13,1,"(0.9592438638210297, 0.0004654824733734131)","(0.9766117819633928, 0.004811894042935507)"
132,13,2,"(0.98067706823349, 0.0004639625549316406)","(0.9685767130208257, 0.005262229882314166)"
133,13,3,"(0.9831097722053528, 0.0006270408630371094)","(0.9736790512683204, 0.004940523418098886)"
134,13,4,"(0.9815554916858673, 0.0005131959915161133)","(0.980758476069007, 0.005379266143549178)"
135,13,5,"(0.9763980805873871, 0.9615427255630493)","(0.9350646754185921, 0.9277881361033475)"
136,13,6,"(0.9828664362430573, 0.0006739199161529541)","(0.9746115918017951, 0.0050999973402899275)"
137,13,7,"(0.9787400662899017, 0.005702227354049683)","(0.9733694293193417, 0.9309497046823108)"
138,13,8,"(0.9789436459541321, 0.833226889371872)","(0.9718165720247808, 0.9349595985337328)"
139,13,9,"(0.9817019999027252, 0.000405043363571167)","(0.9787241195535233, 0.005345567688580051)"
140,14,0,"(0.9776642620563507, 0.0016347169876098633)","(0.9674607677017197, 0.9404106005315879)"
141,14,1,"(0.9766770303249359, 0.0005429983139038086)","(0.9501474566154086, 0.005213063500055512)"
142,14,2,"(0.015387028455734253, 0.00047340989112854004)","(0.1026454074736868, 0.0050629447122434125)"
143,14,3,"(0.9709169864654541, 0.0024598240852355957)","(0.9554083763859699, 0.0060153222977776906)"
144,14,4,"(0.9816552996635437, 0.9743661880493164)","(0.9683394272994277, 0.9670181589668386)"
145,14,5,"(0.978318601846695, 0.0008738934993743896)","(0.9777236153651607, 0.005671722892211794)"
146,14,6,"(0.9753136038780212, 0.0004215836524963379)","(0.9721986620920254, 0.005662434074932571)"
147,14,7,"(0.08990651369094849, 0.012659937143325806)","(0.038879932510765644, 0.009780896779216293)"
148,14,8,"(0.966789036989212, 0.000943303108215332)","(0.8753779073675528, 0.005507361933646928)"
149,14,9,"(0.978074848651886, 0.9715289175510406)","(0.9718651542627618, 0.8788261613997393)"
150,15,0,"(0.9783777296543121, 0.0005292594432830811)","(0.9751115675162063, 0.006323059124631632)"
151,15,1,"(0.9712399840354919, 0.0003891587257385254)","(0.9648178236226168, 0.005421044988665658)"
152,15,2,"(0.03142613172531128, 0.013882488012313843)","(0.0612642142672181, 0.16780392886402368)"
153,15,3,"(0.04158797860145569, 0.0004839897155761719)","(0.014658660594968509, 0.005453620659332658)"
154,15,4,"(0.03003832697868347, 0.0005478262901306152)","(0.879995271439878, 0.7174217170762388)"
155,15,5,"(0.9797016382217407, 0.9758269786834717)","(0.9808441256159129, 0.5672955028578158)"
156,15,6,"(0.9776773750782013, 0.9729907214641571)","(0.9535808743287488, 0.9386060548217333)"
157,15,7,"(0.9775839745998383, 0.9729907214641571)","(0.9475614685152783, 0.9386060548217333)"
158,15,8,"(0.981851190328598, 0.0010441243648529053)","(0.973741694011183, 0.005364344177227595)"
159,15,9,"(0.9808858931064606, 0.001024395227432251)","(0.9785216433471182, 0.005259402644439312)"
160,16,0,"(0.9625142514705658, 0.01880893111228943)","(0.9020284381219742, 0.05775767453833635)"
161,16,1,"(0.9805829524993896, 0.004663914442062378)","(0.9625571536901535, 0.05744641232165092)"
162,16,2,"(0.9715350866317749, 0.8479116261005402)","(0.3311453504656282, 0.05365119812621764)"
163,16,3,"(0.9786340296268463, 0.0006488561630249023)","(0.9699668142438194, 0.005387781211460548)"
164,16,4,"(0.9782762229442596, 0.0007755160331726074)","(0.9628876240447687, 0.0051465205875382515)"
165,16,5,"(0.017557770013809204, 0.009208977222442627)","(0.016127370247975253, 0.8906468670007801)"
166,16,6,"(0.9811650216579437, 0.9764305055141449)","(0.9750311637653786, 0.972572284097377)"
167,16,7,"(0.9816087484359741, 0.0013287365436553955)","(0.9796515268852526, 0.005664520523390562)"
168,16,8,"(0.9345197975635529, 0.08690890669822693)","(0.9396458778036915, 0.7272533944052793)"
169,16,9,"(0.9748855531215668, 0.0005095899105072021)","(0.9710691652276935, 0.005074167095933234)"
170,17,0,"(0.9769925773143768, 0.001059502363204956)","(0.9622522539615165, 0.044750276329769995)"
171,17,1,"(0.923879861831665, 0.007881700992584229)","(0.9306893205217834, 0.14727392873264297)"
172,17,2,"(0.9383408725261688, 0.0029016733169555664)","(0.7494622158194361, 0.0962443628144748)"
173,17,3,"(0.9755720496177673, 0.0058837831020355225)","(0.9634550025924172, 0.15641126359344587)"
174,17,4,"(0.9712280631065369, 0.00048536062240600586)","(0.9182659492793538, 0.005196603088987447)"
175,17,5,"(0.8348312079906464, 0.02512982487678528)","(0.9687305331484805, 0.8797923409543738)"
176,17,6,"(0.953300416469574, 0.02546343207359314)","(0.34549254662902223, 0.2321932363996998)"
177,17,7,"(0.9766649007797241, 0.0006045401096343994)","(0.958601687084467, 0.027743618585563422)"
178,17,8,"(0.9726886451244354, 0.0019279122352600098)","(0.9663633529326129, 0.008323359439916904)"
179,17,9,"(0.9804628193378448, 0.0015603303909301758)","(0.9802248906575599, 0.01506349930366239)"
180,18,0,"(0.9810606241226196, 0.9478026330471039)","(0.9795217922107522, 0.9179113396099147)"
181,18,1,"(0.9791505634784698, 0.9760690033435822)","(0.9722381370426684, 0.774057886223196)"
182,18,2,"(0.979267418384552, 0.00047090649604797363)","(0.9576939014088707, 0.0049046353284751985)"
183,18,3,"(0.9763188660144806, 0.9598588943481445)","(0.9368882536282123, 0.6749557029269999)"
184,18,4,"(0.9739035665988922, 0.9214465022087097)","(0.9571540425791647, 0.9467209864985642)"
185,18,5,"(0.9735254347324371, 0.0005393624305725098)","(0.9617062827562579, 0.01355496178713124)"
186,18,6,"(0.9831521809101105, 0.004203855991363525)","(0.9783829478135705, 0.6464686320592493)"
187,18,7,"(0.9652113318443298, 0.0004426538944244385)","(0.9508727976189004, 0.005179865111933213)"
188,18,8,"(0.9783791601657867, 0.8359229564666748)","(0.9680753361361177, 0.735381330632551)"
189,18,9,"(0.9824572205543518, 0.002761274576187134)","(0.9765106427018101, 0.007237274483144334)"
